"Status","Population","Life.expectancy","Adult.Mortality","Alcohol","BMI","infant.deaths","Measles","Polio","Hepatitis.B","GDP","Total.expenditure","Diphtheria","thinness..1.19.years","HIV.AIDS"
0,281721,75,138,3.55,5.5,1,0,94,94,4682.728424,5.3,94,1.8,0.5
0,964924,68.9,243,12.6,57.2,1,149,97,98,3848.215966,6.34,99,2.2,0.1
1,4595416,81.3,7,10.24,62.3,2,297,97,97,35578.73619,8.8,97,0.6,0.1
0,439737,58.1,329,0.01,26.7,8,34,49,5,458.4651734,1.4,5,6.7,0.9
0,182482149,71.8,172,6.95,46.1,88,2,99,97,359.587582,6.94,99,3.3,0.1
0,9426,65,212,0.76,72.8,0,0,86,88,1151.555618,1.93,86,0.2,0.1
0,388599,56.8,356,1.97,17.3,66,1516,76,81,839.181117,4.8,81,8.4,9.1
0,3838462,77.5,118,6.89,56.3,1,0,81,8,11685.97983,8.9,8,1.9,0.1
0,9222879,68,219,4.42,22.1,59,1469,86,85,1825.341521,4.41,87,1,0.1
0,14356911,70,229,10.58,59.3,14,2339,98,97,15543.67653,7.9,97,2.3,0.2
0,52613,73,19,5.26,54.8,0,0,96,86,833.31332,5.81,96,3.5,0.5
0,2145785,52.1,522,0.01,32,4,0,9,93,1174.839214,1.62,93,5.8,9.4
0,615417,45.3,45,3.86,2.2,29,0,63,63,358.8274716,1.12,64,8.9,2.2
0,28323241,69.6,158,0.01,18.5,18,1279,92,92,76.2386977,5.8,92,15.9,0.1
0,12398691,66.4,196,2.77,15.9,1200,31458,76,38,1345.77153,4.28,79,27,0.2
0,135695,75.4,89,5.74,3,201,6183,99,99,6337.882993,5.26,99,3.9,0.1
0,377782,77.3,121,6.9,54.9,1,4,91,87,927.723171,7.5,87,2,0.1
0,54477,68,193,1.09,44.7,0,0,94,89,125.79167,5.97,89,1.2,0.1
0,3374415,76.3,118,6.21,61.2,0,0,95,95,11938.212,8.63,95,1.5,0.1
0,139628,69.2,28,2.35,43.8,14,0,87,87,277.83438,6.79,87,1.4,0.4
0,175566,75,175,3.43,66.5,0,0,83,89,1555.47451,5.16,85,0.2,0.1
0,32312,81,76,8,61.3,2,6,93,14,36189.58838,9.57,93,0.5,0.1
0,12795,73.1,16,5.91,54.7,6,2,84,8,5759.643,4.22,84,3.3,0.7
0,1815121,71.4,176,7,45.3,95,1,99,92,2819.649531,7.13,99,3.3,0.1
0,26346251,61.9,254,0.01,27.3,38,319,91,9,1814.492297,4.63,9,6.6,0.9
0,3325637,75.4,121,5.11,57,1,0,91,91,3622.52284,6.52,91,1.7,0.1
0,2586435,67.8,183,1.59,37,24,75,99,99,465.1198869,5.11,99,3.2,0.3
0,1161977719,64.8,28,1.37,13.9,1500,64185,66,6,792.259698,4.25,65,27.1,0.3
0,8216896,56.8,284,1.19,21,25,176,76,74,625.8392,4.75,74,8.5,2
0,1152786,57,37,0.47,16.7,46,165,32,24,84.455939,3.31,24,9.6,4.4
0,145844,73.6,154,5.92,57.9,6,0,9,89,6268.692122,4.38,91,3.3,0.3
0,58721,65.8,211,2.48,44.2,7,0,96,96,4439.23,1.99,96,3.2,0.1
0,64554952,71.7,189,6.14,2.9,15,4519,98,96,2358.93629,3.58,98,9.1,0.6
0,573416,62,312,0.17,13.9,1,418,98,98,765.8632358,6.91,92,19.2,0.1
0,112514,47.8,564,5.53,28.2,3,0,88,93,2937.36723,6.81,87,6.9,43.7
0,1165151,65.2,233,0.01,2.1,12,17,98,98,688.8768557,7.69,98,5.9,0.5
0,12633897,44.5,715,4.06,26.7,26,998,7,7,453.3511552,6.52,68,9.8,36.7
0,16571216,58.6,271,4.75,17.7,41,7362,9,9,673.8227,5.33,9,8.6,0.8
1,41431558,79.5,83,12.26,58.8,2,67,98,82,1719.53541,7.25,98,0.6,0.1
0,625777,73,184,2.42,54.7,2,0,92,92,3895.664491,6.95,92,1.6,0.2
0,2712511,73.1,166,3.48,44.5,1,0,99,36,3465.221998,4.56,96,1.9,2.3
0,689692,61.8,246,0.15,21.6,2,0,82,74,769.1742883,5.82,74,7.1,0.1
0,2425,74.5,143,2.8,21.2,3,51,99,99,335.521375,3.21,99,15.3,0.1
1,384196,77.1,12,11.63,6.4,2,84,95,96,1378.54911,6.4,99,2,0.1
0,1254,73.3,163,2.95,3.7,0,12,99,99,8.376432,5.29,99,7.2,0.2
0,13281,74,179,6.5,42,0,0,91,9,16683.94578,5.29,9,5.9,0.4
0,14386649,54.9,464,6,29.9,28,0,93,94,839.927936,6.31,93,6.8,13.3
0,129675,73.5,11,3.04,23.4,360,70549,87,79,158.668462,4.72,87,5.1,0.1
0,7815949,68.1,166,0.32,37.4,10,1,97,96,834.5412953,5.98,96,3.7,0.2
0,385,77.6,65,0.01,24.1,0,0,99,99,6541.7465,9.16,99,13.8,0.1
1,8321496,84,76,12,54.2,0,448,83,83,51386.37665,1.6,83,1.7,0.1
0,1248158,56.5,412,0.01,3.7,2,0,92,95,3851.51547,8.76,95,4.8,12.2
0,8446,64.1,222,0.46,67.9,0,0,9,9,796.7937634,8.12,9,0.2,0.1
0,679346,72.4,129,1.29,57.6,30,6200,9,85,7384.354661,5.45,9,5,0.1
0,77658,81.8,61,2.67,63.4,1,70,94,98,33657.15727,7.39,94,1.2,0.1
0,19148219,61.4,223,0.01,18.9,49,1142,67,68,43.646498,5.82,68,9.8,0.5
0,9864326,73.5,19,1.17,49.7,4,98,96,93,2346.5937,5.32,96,6.5,0.1
0,1761467,74.8,13,1.29,57.4,3,11,98,98,4256.91279,7.15,98,6.4,0.1
0,471515,67,278,7.31,56.4,5,2392,95,97,1828.717626,6.41,96,2.7,0.9
0,285187,75.6,136,3.79,52.7,1,0,86,93,56.144952,5.91,93,1.8,0.6
0,3359859,73,11,2.19,58.6,1,8,8,8,5253.122599,1.9,8,4.9,0.1
0,75881,65.9,218,7.56,45,0,0,98,98,3944.178173,5.1,98,5.5,0.3
0,364999,77,9,4.12,54.7,0,0,87,91,535.86555,9.46,89,2.4,0.1
0,161468,48.4,536,7.19,25.9,3,10,87,83,1637.4567,5.26,84,9.4,46.4
1,1419631,77.2,17,12,51.7,1,8,96,82,12882.28897,9.15,98,0.8,0.1
0,5795,65.6,215,2.35,43.4,6,0,97,97,436.459223,1.88,96,3.2,0.1
1,25979,73.6,169,10.14,59.4,0,1,92,89,1372.68947,6.1,92,2.2,0.1
0,46881475,74.3,143,4.44,55.7,11,1,91,92,7884.984429,6.93,91,2.1,0.1
0,1323142,56.8,33,0.21,19.8,30,89,59,57,437.4467238,3.21,6,8.6,2.3
0,5882796,72.3,161,5.61,43.5,3,0,98,92,189.71539,6.43,98,2.2,0.2
1,76122,72.2,161,10.39,6.3,1,1,96,96,4513.13628,6.67,95,2.2,0.1
1,819237,80,79,11.22,59.5,2,574,95,88,41732.7725,11.4,96,1.1,0.1
0,2877311,73.5,132,4.23,51.2,1,2,96,94,3218.381655,4.56,94,2,0.1
0,113517,58.1,29,0.22,21.2,28,11,63,63,459.2912,4.73,63,8,2
0,559456,72.5,169,3.64,48.6,3,0,97,97,1518.85386,6.98,97,1.9,0.2
1,15731,79.6,88,12.25,58.1,0,5,97,97,22538.6548,1.44,98,0.7,0.1
1,8268641,79.8,81,12.4,53.2,0,23,83,83,443.99361,1.35,83,1.7,0.1
0,11133861,49.6,394,0.45,16.4,46,63,3,17,929.772391,2.92,19,9.8,4.7
0,752555,55.8,285,1.35,19.7,25,217,75,73,519.2922847,4.63,73,9.1,2.1
0,4588368,75,93,1.57,64,1,9,75,81,8734.9653,7.12,81,4.7,0.1
0,1517448,56.3,288,2.55,22.5,4,0,78,8,544.222779,6.81,8,8.3,6
0,44423,48.6,453,1.56,19.8,17,11,45,42,449.961839,3.58,42,9.1,7.3
0,26962563,62.1,253,0.01,28,37,124,93,98,1432.227943,3.56,98,6.4,0.8
0,442958,78.9,99,4.22,53.4,1,0,89,89,6911.136136,9.1,9,1.9,0.1
1,337775,71.6,24,12.1,58.1,0,1,9,94,676.966998,5.67,94,3.1,0.1
0,466648,59.7,336,0.97,14.3,7,128,94,94,297.828588,3.3,94,9.3,1.4
0,4245,72.3,134,3.74,48.1,1,6847,66,64,127.367228,8.53,78,2.8,0.1
0,3249639,72.8,11,0.56,53.6,20,633,99,98,2834.2472,5.86,99,6.3,0.1
0,3738265,58.8,343,0.56,13.3,7,376,95,91,232.7945459,3.5,93,9.7,1.9
0,28635128,74.3,13,0.51,36.3,3,1569,96,96,145.1262,3.89,96,8,0.1
0,92444183,63.3,241,1.84,16.4,150,4347,7,69,468.567249,5.77,69,1.7,1.2
0,2599834,51.1,355,8.1,22.1,69,8523,67,77,484.616884,4.26,77,8.6,2.3
0,455933,77,25,8.44,59.6,5,12746,72,46,3855.42128,7.47,76,2.4,0.2
1,4436,75.8,114,12.56,58.7,0,0,96,95,13546.69872,7.44,96,1.8,0.1
0,7269348,62,285,0.88,45.7,10,0,69,66,177.867119,4.94,72,1.3,1
0,1764636,59.4,241,0.15,17.7,50,771,4,75,375.5819866,6.66,75,1.5,0.7
0,3863267,73.7,13,2.1,6.2,1,213,74,75,5424.22356,8.91,75,4.7,0.1
1,297555,72.8,18,9.8,58.9,0,0,92,91,11326.21947,6.55,92,2.2,0.1
0,42539925,76,119,8.28,61.6,8,0,99,94,12976.63642,4.99,94,1,0.1
0,76236,81.7,61,2.63,63,1,23,95,97,3661.994,7.36,95,1.2,0.1
1,8479375,81.1,68,11.82,56.6,0,0,95,95,554.71532,11.14,95,1.8,0.1
0,5971535,69.9,29,3.1,47.8,3,0,93,94,2519.737387,7.61,94,2,0.3
0,8365,68.4,154,0.62,44.2,6,827,78,5,145.2163,7.92,77,3,0.1
0,85813,73,14,1.02,45.9,6,0,81,62,3851.437869,5.1,79,2.8,0.1
0,18563,69,18,1.21,41.1,0,9,67,7,1469.849149,3.28,71,1.7,0.1
0,912998,69.3,214,5.16,47.2,7,0,66,82,2421.9662,4.28,79,3.6,2.1
0,48846474,64.2,22,0.28,17,61,760,82,75,296.97284,1.78,82,13.2,0.6
0,3648288,54.1,412,1.82,16.4,70,153,7,76,519.7999346,4.36,76,8.6,11.6
0,49557573.3,55.3,473,8.19,45.7,50,39,77,76,5786.59972,7.75,79,8.9,23.5
0,86786,69.2,197,0.01,59.5,0,0,99,99,4353.121392,4.6,99,4,0.1
0,12725974,52.6,487,2.08,19.2,32,535,77,8,114.587985,4.37,8,6.9,13.6
0,423853,66.2,227,0.7,38.7,0,0,88,83,944.81684,6.44,84,1.4,0.1
1,347818,71.2,21,10.2,57.2,0,7,97,95,353.147337,6.26,95,3.3,0.1
0,29181832,69,155,0.46,45.7,26,2724,93,84,1336.775376,4.44,96,6.7,0.1
0,1239196,52.8,296,0.49,17.5,58,172,7,73,439.3572924,6.28,69,1.1,2
1,2367487,73.1,158,10.4,56.3,2,8,95,95,822.18329,5.56,95,3,0.1
0,14137,72.8,142,1.24,72.7,0,0,84,82,3547.59975,4.59,82,0.1,0.1
0,619256,72,197,2.37,53.4,2,0,9,89,3736.58713,6.81,89,1.7,0.3
0,27212382,56.7,375,0.01,22.2,61,9,79,79,623.2871141,6.98,79,3.6,4.1
0,11536615,58.8,284,0.01,22.2,27,53,63,63,54.169324,5.49,63,7.7,1
0,327582,59.9,271,0.01,18.6,64,492,58,62,612.696514,8.18,62,17.5,0.1
0,431334,61.4,311,0.63,15.5,6,82,92,92,43.7544499,3.3,92,9,1
0,9699197,72.9,112,1.21,48.1,4,47,97,94,2213.91488,5.4,97,6.6,0.1
0,33883145,69.5,17,0.01,57.8,32,669,7,66,6925.22446,5.92,68,5.3,0.1
1,216917,81.7,66,10.62,63.4,1,104,92,94,42742.99898,9.5,92,0.7,0.1
0,41572491,71.8,163,4.45,48.2,17,139,83,78,2355.725857,5.67,81,2.5,0.1
0,3662993,58.6,281,3.88,23.4,10,1,79,64,232.61732,11.83,75,7.7,2.4
1,38141267,75.2,144,10.4,56,2,120,99,98,94.7726,6.17,99,2.3,0.1
0,1514199,56.9,283,4.55,16.1,44,54118,91,92,552.7455521,7.41,92,9.3,1.1
0,834812,68.6,29,2.09,56.6,0,0,99,99,478.82327,3.74,99,4.1,0.1
0,953579,72.5,119,0.01,51.5,5,0,97,94,7891.299776,6.4,94,2.8,0.1
0,333143,76.2,117,6.58,58.9,1,0,95,95,5877.87678,11.17,95,1.6,0.1
0,47167,62,266,3.72,25,9,279,77,77,379.689583,11.23,77,7.2,1.5
0,759385,63.2,23,0.01,23.7,1,0,87,88,852.954379,6.75,87,6.8,0.8
0,15563,64.3,222,5.27,23.4,0,0,97,96,81.86157,1.4,97,7,1.6
1,46742697,82.1,63,9.62,64.1,1,3802,97,97,31834.21816,9.48,97,0.6,0.1
0,5171734,75,197,3.5,44.2,4,0,85,85,11.147277,5.71,85,2.2,0.4
0,143819666,73,225,10.12,59.9,13,4711,97,97,14125.961,7.7,97,2.3,0.1
0,889216,74.5,149,2.87,5.2,3,0,97,97,2242.711912,8.72,97,2.1,0.3
0,815691,67.9,22,1.85,52.2,0,304,94,99,2259.55796,3.48,93,4.2,0.1
0,15442181,51.6,376,9.05,21.6,527,1272,66,63,197.661422,4.24,63,11.7,4.9
0,49479752,59.2,296,0.3,18.3,59,333,85,85,643.951373,1.87,85,13.2,0.6
0,746314,66.3,218,7.32,4.9,1,0,93,93,2576.124957,7.46,93,5.6,0.8
1,57597,80,72,9.25,56.4,2,9385,96,95,22196.5736,8.23,93,0.5,0.1
0,1244121,72.7,166,2.49,29.7,0,12,99,99,83.635,4.6,99,7.4,0.1
0,147336,74.7,12,1.37,54.7,3,2,99,99,431.9326,5.63,99,6.3,0.1
0,27649925,68.9,167,0.26,17.4,20,3362,9,9,681.7925868,5.89,9,16.3,0.2
0,4754641,63.3,248,2.85,4.7,6,0,99,99,174.51475,3.51,99,3.4,0.1
0,751884,65.3,244,7.73,37.1,1,0,93,91,96.8674827,5.84,91,5.9,2.3
0,15177355,75.3,131,3.99,51.4,7,257,85,88,5223.351763,5.92,88,1.3,0.1
0,51448196,66.2,22,0.7,22.1,42,1010,76,75,1168.83947,2.16,75,12.9,0.4
0,16287776,52.3,375,8.75,22.8,513,18843,48,46,2527.9423,3.69,48,11,4.7
0,14451,59.5,251,0.01,24.6,25,637,73,77,915.2674586,4.59,77,7.2,1.2
0,15661547,76,121,3.77,52.8,6,0,87,87,674.9829,7.29,87,1.3,0.1
0,2556765,67.2,183,1.54,36.4,25,85,99,99,396.129969,5.17,98,3.3,0.3
0,2875581,73.9,128,4.09,51.9,1,0,96,95,3526.978143,3.71,95,2,0.1
0,183526,72.5,146,3.97,71.4,0,0,54,12,359.82223,4.52,26,0.2,0.1
0,251339,62.2,325,5.76,35.7,2,8,96,95,7645.21469,5.25,95,7.7,5.5
0,1354775,72.8,189,15.52,55.5,0,2,96,95,1338.31322,5.2,96,2.1,0.1
0,129597,58.4,382,0.01,31.8,2,0,98,98,3464.35169,9.25,98,4.3,7.3
1,7395599,73.4,147,10.8,62.7,1,22004,94,95,6843.263289,7.24,94,2,0.1
1,163712,78.9,63,11.56,56.3,0,0,97,93,31386.63265,6.5,97,0.9,0.1
0,13133589,52.2,366,0.64,18.2,46,226,46,39,986.13177,3.42,39,8.8,3.1
1,89825,89,69,11.03,61.9,2,443,94,88,4792.65288,11.3,95,1.1,0.1
0,12288651,51.6,365,0.56,17.5,46,8650,4,33,989.2363633,3.17,33,9.2,3.9
1,59539717,82,6,7.49,62.1,2,376,96,96,34814.12436,9.28,97,0.5,0.1
0,286287,75.8,133,3.83,53.5,1,0,93,92,4855.743789,5.36,92,1.8,0.5
0,3973354,75.3,125,0.01,54.9,8,0,78,88,6491.5245,5.47,88,1.1,0.1
0,8657785,74.3,15,3.11,49.3,4,0,97,97,2136.77395,9.15,97,2.2,0.4
0,997961,68,247,12.98,54.4,1,21,99,7,1276.28834,6.13,99,2.7,0.1
0,2947314,75.3,1,5.61,52.6,1,0,99,99,437.539647,5.87,99,1.6,0.1
0,295195,76.6,88,5.37,55.1,0,28,99,99,4437.17868,5.71,99,1.4,0.1
0,13468,73,189,17.87,56.3,0,1,95,95,16586.452,5.16,95,2,0.1
1,15333,77.7,11,13.33,54.1,0,7,93,94,18784.9485,9.98,93,0.7,0.1
1,212492,81.3,66,10.76,62.9,1,65,92,94,49664.6854,8.78,92,0.7,0.1
0,3811528,59.2,277,3.75,24,10,6,84,64,33.667491,14.39,81,7.6,2.1
0,199993,47.8,592,2.75,28.8,5,0,86,88,934.428563,8.85,88,8,27.3
0,182286,72.2,149,3.85,7.9,0,0,49,46,322.543121,5.25,53,0.2,0.1
0,848931,56.2,338,4.05,15.7,23,305,96,94,24.944652,6.96,94,7.8,2.4
0,482,74.4,12,8.65,49.9,1,44,88,94,2492.12878,8.17,98,2.7,0.1
1,7545338,72.6,157,10.89,6.9,1,1,95,95,5932.899677,6.41,95,2.1,0.1
0,3746561,76.1,97,4.75,52.6,0,22,9,9,4697.89732,9.64,9,2.7,0.1
1,419455,81,58,7.67,68.4,0,0,99,93,2193.8836,9.95,99,0.8,0.1
0,419,73.9,128,4.7,48.6,1,1356,82,79,153.57521,8.6,82,2.8,0.1
0,1188722,51.2,364,0.5,17.1,46,194,43,39,896.5697341,2.95,39,9.4,4.1
1,7265115,74.1,14,12.06,64.5,1,14,95,95,7674.86559,7.93,95,1.9,0.1
0,764961,69.1,219,0.01,22.7,0,0,97,97,235.882889,3.83,97,15.9,0.6
0,83723,72.1,186,11.15,28.1,0,0,99,99,8331.261997,4.21,99,6.1,0.1
0,956953,69.8,226,14.22,57.7,1,1,9,91,4735.484827,6.44,95,2.2,0.1
0,31596855,71.8,123,0.51,51.7,21,1455,99,97,2884.94776,5.41,99,6.4,0.1
0,14537886,67,19,2.12,17,13,722,87,88,882.491462,5.64,88,11,0.3
0,1862132,78.7,83,8.62,58,1,12,9,9,12538.17883,8.47,91,0.9,0.1
0,29847,69.6,181,7.24,45,0,0,97,96,4324.876427,4.76,96,3.5,0.6
0,88895,64.7,215,0.5,7.6,0,0,79,73,115.3865,9.98,7,0.2,0.1
0,27327147,68.4,172,0.27,16.9,22,2359,92,92,692.1166842,6.73,92,16.5,0.2
1,115239,83,53,0.01,59.8,0,10,99,96,2734.88382,7.37,99,0.9,0.1
0,946756,62.6,249,1.32,16,156,3255,7,65,354.8463544,6.55,65,1.9,1.4
0,2248632,74.7,146,7.24,54.5,46,220,96,96,12216.9446,8.48,97,2.8,0.1
0,17811,66.2,168,0.06,14.7,2,0,79,79,643.71911,0.74,79,11.7,0.1
0,447469,62.9,286,0.62,16.5,6,48,96,96,582.775532,3.6,96,8.8,0.7
0,185546257,66.2,162,0.01,24.7,359,1370,72,72,1316.98966,2.61,72,19.4,0.1
1,21451748,71.7,165,9.82,53.4,4,117,97,99,3552.92452,5.43,97,3.4,0.1
0,454528,78.1,16,3.58,55.5,1,0,93,89,8199.414621,9.66,88,1.8,0.1
0,3511,73.3,15,3.73,46.9,1,16,98,96,1453.642777,6.3,98,2,0.1
0,3158966,74.9,129,5.14,53.6,9,0,94,95,6387.785281,5.18,95,1.1,0.1
0,1489193,61.6,291,9.02,31.9,2,0,78,75,8352.81711,2.86,81,6.9,10
1,21274,86,69,9.84,6.9,1,70,92,95,3472.37977,8.57,92,0.7,0.1
0,122535969,76.6,12,5.23,62.1,32,0,83,82,1298.86766,6.3,83,1.6,0.1
0,83184892,59.8,289,1.13,14.9,177,3511,63,52,325.3825543,4.28,54,11.2,2.4
0,555331,65.6,27,0.33,2.5,47,2046,9,4,1186.423937,1.87,84,13,0.5
0,2422145,54,47,0.96,2.5,69,2321,73,74,419.2258149,5.38,74,3.7,10.8
0,718239,73.4,117,0.51,61.7,4,0,98,98,3679.19275,8.42,98,3.8,0.1
0,5795494,72.1,163,6.38,42.8,3,0,96,92,157.145691,6.7,96,2.3,0.2
1,45895,78.7,92,12.42,56.4,0,0,99,94,75716.3518,8.2,99,1,0.1
0,515148,69.8,196,4.94,53.3,0,0,85,84,6858.163158,5.92,85,3.5,1.2
0,2175942,48.7,371,7.07,19.3,84,265,65,69,3868.578883,3.84,69,9.5,2.6
0,7349455,74.5,114,1.53,62.8,20,111,97,96,11341.13395,5.29,97,4.9,0.1
0,1184366,67.7,158,0.01,16.6,2,4,82,82,117.765674,1.29,82,11.1,0.1
0,2168573,65.1,268,0.01,37.3,2,1,96,95,7497.762376,5.41,95,6.7,2.3
0,12798763,53.6,29,0.55,18,57,33,78,83,487.942556,6.34,77,9.9,1.9
0,13112,74.2,98,3.28,24.9,307,99602,94,91,299.229676,4.52,93,4.8,0.1
0,259615,56,358,8.24,21.5,72,4458,75,75,4598.249988,3.3,75,8.8,2.6
0,2517419,73.2,137,0.49,29.8,3,5729,95,94,4955.477743,3.74,95,9.2,0.1
0,2573349,61.6,257,0.01,26.7,39,1613,91,92,1629.8222,4.79,92,6.7,0.9
0,26625845,73.7,133,0.43,32.5,3,394,97,96,7269.17114,3.61,97,8.7,0.1
0,1339711,46,66,1.04,15.9,39,184,94,93,28.3673842,8.2,93,7.4,22.4
0,292,78,129,1.98,15.6,0,0,97,98,298.67598,5.84,98,14.7,0.1
0,31989897,72.3,116,0.62,52.7,20,834,99,98,2861.5545,5.67,99,6.4,0.1
1,44397319,88,73,11.86,61.1,2,362,98,97,28482.6948,8.23,98,0.6,0.1
0,1987314,79.3,81,9.95,6.5,0,122,96,93,22551.73574,9.36,96,0.8,0.1
0,2352463,53.8,4,1.18,2.1,70,60,74,74,463.852618,5.43,74,3.7,11.3
0,48482614,63.9,224,0.28,16.4,64,314,86,62,247.24276,1.83,73,13.2,0.5
0,177662,79,169,4.17,68.2,0,0,82,83,197.29417,4.71,83,0.2,0.1
0,443958,71.4,167,4.66,46.7,18,1,82,78,2472.197831,5.91,79,2.6,0.1
0,1886668,74.9,13,1.3,58.3,3,48,97,97,4137.55421,7.18,97,6.4,0.1
0,17585977,59.3,268,0.01,18.8,39,343,91,91,75.1464113,4.96,91,8.2,0.6
0,6876345,72.8,126,1.29,58.5,28,34,9,82,834.869161,5.81,9,5,0.1
0,112482,74.2,14,1.37,52.2,3,15,98,97,3194.562243,5.57,98,6.4,0.1
0,7491,65.6,229,7.56,43.2,0,0,93,93,3439.597513,6.8,93,5.6,0.4
0,15782,73.3,135,0.01,74.8,0,0,82,8,4192.349758,5.18,8,0.1,0.1
0,11458,66.1,2,0.01,77.1,0,0,79,75,1684.54274,1.21,75,0.1,0.1
0,96311,65,211,0.68,73.4,0,0,93,96,1357.632211,13.66,94,0.2,0.1
0,6161796,56.2,344,1.33,2.4,14,187,8,24,513.391914,5.73,81,7.7,4.8
0,3978,73.2,133,6.66,51.3,1,23,93,54,276.588512,1.19,88,2.6,0.1
0,6193191,73,12,0.6,59.3,4,41,98,98,2762.86354,8.35,98,3.8,0.1
0,14274235,67.5,278,12.04,56.6,16,27,98,98,11635.2637,6.22,98,2.3,0.3
0,1817271,64.6,255,8.86,35.2,2,122,77,79,9679.742995,3.98,79,6.2,3.7
0,2986536,58.3,34,1.46,21.8,41,60,81,8,423.1936389,3.96,8,8.4,3.2
0,367,76.7,73,1.83,22.1,0,0,97,97,633.79498,7.93,96,14,0.1
0,94887724,63.7,237,1.86,16.8,145,5253,7,72,52.1535887,5.19,72,1.6,0.9
0,393986,77.6,119,6.74,57.1,1,0,8,8,12593.7374,8.3,8,1.9,0.1
0,63126,47.1,433,3.97,21.2,28,31,81,84,394.5932439,13.13,84,8.5,1.7
0,6439,79.3,74,2.53,58.7,1,19,93,96,236.19646,7.61,92,1.1,0.1
0,16577147,56.7,394,0.01,18.8,29,1,89,89,332.922339,1.96,89,6.5,6.3
0,153911916,73,14,0.01,15.8,118,5625,96,96,835.789341,3.16,96,18.7,0.1
1,2173496,77,178,9.62,52.4,4,14,98,99,2124.873613,4.57,98,3.7,0.1
0,5966159,72.5,159,5.61,44.2,3,0,95,86,2312.192926,6.41,95,2.2,0.1
0,51679,68.1,192,1.21,45.5,0,0,98,92,1158.282672,7.92,92,1.2,0.1
0,43864,73,121,2.76,46.5,2,35,83,61,733.974142,7.82,87,3,0.1
0,253142,71.6,135,0.01,51.7,0,0,65,64,3167.34356,3.92,64,1.5,0.1
0,125128,52,299,0.54,17,59,232,67,79,391.791281,6.25,63,1.3,2.2
0,47624894,63.2,231,0.4,15.2,69,830,86,8,219.782326,1.97,78,13.3,0.5
0,15945279,71.4,132,0.01,17.7,98,289,97,97,184.56543,2.82,97,18.1,0.1
0,26226,68.5,199,4.99,42,0,0,93,97,3556.561825,4.38,89,3.7,0.1
0,312,73.4,16,1.6,17.3,0,37,96,97,3853.33348,5.89,96,14.5,0.1
0,2761516,67.3,235,0.01,48,1,0,99,99,3769.595255,4.45,99,2.2,0.1
1,397282,72.4,188,12.9,6,0,2,95,94,11984.86857,7.9,95,2.8,0.1
0,7228915,59.7,285,0.01,23.7,13,577,85,87,62.1318489,5.25,87,6.6,1
0,2571848,48.8,523,10.42,13.6,112,49871,57,29,24.2423229,7.78,57,6.8,10
0,3327773,75.4,124,5.86,56.3,1,0,93,95,488.768855,7.18,95,1.7,0.1
0,339195,76.2,125,5.72,51.1,1,0,98,88,5348.518399,7,88,2.1,0.1
0,6185267,79.2,11,13.78,55.8,3,5185,97,29,24275.2426,1.22,97,0.7,0.1
0,16321581,67.8,236,6.83,49.2,7,4,98,99,97.649972,4.42,99,2.3,0.1
0,1952,73.8,145,1.96,17.2,4,0,98,98,1448.7611,4.6,98,15.4,0.1
0,22113425,59.4,288,1.7,23,41,420,84,84,922.9351677,4.64,84,7.9,2.9
0,1196136,74.4,12,1.46,53.1,3,3,99,99,3371.71231,5.64,99,6.3,0.1
0,1639931,74.8,12,1.28,56.5,3,1,98,98,414.15177,6.54,98,6.3,0.1
1,82266372,79.8,82,11.5,58.5,3,567,95,86,41814.8191,1.18,96,1.1,0.1
0,236295,71,145,0.91,49.1,0,0,66,62,2965.82434,4.71,65,1.5,0.1
1,1547958,79.4,85,10.98,6.6,0,15,99,94,38852.3613,9.17,98,0.8,0.1
0,817789,69.3,163,0.01,39,10,1,97,96,14.214412,6.75,96,3.6,0.2
0,37553726,67,325,0.01,17.6,71,7878,82,78,662.492293,7.47,78,5.7,4
0,325755,85,75,8.2,61.9,2,13,95,14,4386.69948,9.75,95,0.5,0.1
1,233717,69.9,228,6.68,55.7,0,1,97,96,3572.8513,6.17,97,2.8,0.1
0,6437499,89,88,11.9,59.1,3,604,98,47,45413.6571,1.57,98,0.6,0.1
0,3774,75.4,16,5.16,51.5,0,166,95,94,418.292176,8.37,95,2.8,0.1
0,178791,72.8,135,1.25,45.3,9,538,86,8,1263.13455,4.94,84,6.6,0.1
0,5287488,72.1,129,0.54,55.5,4,19,95,95,1812.288374,9.68,95,3.9,0.1
0,776448,69.4,216,0.01,23.6,0,0,98,99,2522.7968,3.57,99,15.7,0.5
0,182933,48.1,652,4.9,32.2,2,1,96,91,4896.583835,5.56,96,1.5,28.4
0,51729345.36,58.9,413,7.38,47.9,43,92,69,76,849.954224,8.61,69,6.6,8.5
0,1428588,67.3,282,12.19,56.1,16,173,98,98,911.25385,5.38,98,2.4,0.3
0,111836346,76,123,5.35,57.9,38,0,98,98,933.341687,5.92,98,1.7,0.1
0,21929,49.4,566,2.75,29.2,4,0,89,91,923.136931,9.8,91,7.6,18.2
0,19222,79,81,8.09,58.6,1,5,92,91,1411.31339,8.72,92,0.8,0.1
0,36819558,74.9,116,0.56,55,21,112,95,95,5432.2523,5.29,95,5.9,0.1
0,64282,64.2,263,0.96,16.1,1,3,9,89,197.45788,4.41,89,18,0.3
1,22442971,77,175,10.16,51.4,4,35,99,98,1668.162731,4.33,99,4,0.1
0,2271,74.5,141,3.03,2.5,3,60,99,99,322.992615,3.28,99,15.3,0.1
