"Status","Population","Life.expectancy","Adult.Mortality","Alcohol","BMI","infant.deaths","Measles","Polio","Hepatitis.B","GDP","Total.expenditure","Diphtheria","thinness..1.19.years","HIV.AIDS"
0,114511,84,76,8.2,64.9,0,3,99,98,22242.68193,9.24,99,0.8,0.1
0,1114899,85,76,8.02,64.3,0,40,99,95,25916.29353,9.77,99,0.8,0.1
0,11121341,83,76,9,63.7,0,149,99,95,26917.75898,9.18,99,0.8,0.1
0,111717,80,78,9.08,63.1,0,2,99,95,2971.973,9.76,99,0.8,0.1
0,1177841,79.9,77,9.51,62.4,0,1,99,95,31997.2821,9.76,99,0.8,0.1
0,1148473,79.4,8,9.67,61.8,0,2,99,95,28827.32636,9.41,99,0.8,0.1
0,112362,79.7,77,9.42,61.2,0,0,98,94,2481.15781,9.34,98,0.8,0.1
0,1987314,79.3,81,9.95,6.5,0,122,96,93,22551.73574,9.36,96,0.8,0.1
0,1955141,79.2,81,9.56,59.9,0,1,95,92,21955.149,8.3,95,0.8,0.1
0,19287,79.1,81,9.46,59.2,0,0,93,92,18477.57841,8.61,94,0.8,0.1
0,19222,79,81,8.09,58.6,1,5,92,91,1411.31339,8.72,92,0.8,0.1
0,1862132,78.7,83,8.62,58,1,12,9,9,12538.17883,8.47,91,0.9,0.1
0,18588,78.2,84,8.48,57.4,1,56,89,89,1242.95373,7.6,89,0.9,0.1
0,15923559,71.7,187,1.88,49.9,10,0,65,73,3687.763767,6.2,73,1.2,0.4
0,15596214,71.4,189,1.93,49.3,11,0,84,85,3452.828934,6.3,85,1.2,0.4
0,1527156,71.3,189,2.02,48.6,11,0,94,96,3299.65139,6.33,96,1.2,0.4
0,14948919,71.1,193,2.16,47.9,11,0,88,88,3187.845296,6.28,88,1.2,0.4
0,1463417,77,196,2.14,47.2,12,0,94,94,2825.5247,6.64,94,1.3,0.4
0,1431628,76,198,2.14,46.5,12,0,92,92,2635.753474,6.79,92,1.3,0.4
0,146366,79,19,2.21,45.9,13,0,96,95,2794.22189,6.65,95,1.3,0.4
0,137286,75,192,2.4,45.2,13,0,85,85,2489.955836,6.86,85,1.3,0.4
0,133978,69.7,24,2.38,44.5,14,0,9,89,2256.56724,7.7,89,1.4,0.4
0,139628,69.2,28,2.35,43.8,14,0,87,87,277.83438,6.79,87,1.4,0.4
0,118559,58.1,299,0.01,22.7,27,175,42,51,561.997387,5.64,51,7.5,0.5
0,11536615,58.8,284,0.01,22.2,27,53,63,63,54.169324,5.49,63,7.7,1
0,11281469,58.4,288,0.01,21.7,28,6,63,62,52.3485646,5.39,62,7.8,1.9
0,113517,58.1,29,0.22,21.2,28,11,63,63,459.2912,4.73,63,8,2
0,179417,57.8,291,0.2,2.8,29,45,62,64,438.7513346,4.55,64,8.2,2.2
0,1556524,57.3,297,0.18,2.3,29,264,6,57,436.6895539,3.85,57,8.4,2.3
0,1323142,56.8,33,0.21,19.8,30,89,59,57,437.4467238,3.21,6,8.6,2.3
0,196727,56.4,36,0.19,19.4,31,3,46,57,49.456775,3.8,63,8.9,2.4
0,1725744,58.4,282,0.01,25.6,4,1,87,87,642.6256154,5.59,87,7.3,3.4
0,1681495,58.1,279,0.01,25,4,0,87,87,61.566347,6.14,87,7.5,4.5
0,1638139,57.6,285,0.01,24.3,4,0,87,87,67.7518833,5.96,87,7.7,5.3
0,1596154,57.1,289,3.57,23.7,4,0,85,86,692.69989,5.46,86,7.8,5.7
0,155588,56.7,287,3.21,23.1,4,26,82,83,543.957418,6.7,83,8,5.9
0,1517448,56.3,288,2.55,22.5,4,0,78,8,544.222779,6.81,8,8.3,6
0,763393,66,217,7.64,45.9,0,0,97,98,43.82321,5.25,98,5.5,0.3
0,75881,65.9,218,7.56,45,0,0,98,98,3944.178173,5.1,98,5.5,0.3
0,75391,65.8,22,7.57,44.1,0,0,97,97,3785.935665,6.57,97,5.6,0.3
0,7491,65.6,229,7.56,43.2,0,0,93,93,3439.597513,6.8,93,5.6,0.4
0,746556,65.9,221,7.52,42.4,0,0,95,95,326.281212,6.6,95,5.6,0.4
0,745693,66.1,218,7.49,41.6,0,0,97,98,2716.35256,7.32,98,5.6,0.3
0,746314,66.3,218,7.32,4.9,1,0,93,93,2576.124957,7.46,93,5.6,0.8
0,747869,65.7,232,7.2,4.3,1,0,94,94,2327.58324,6.45,94,5.7,1.9
0,74961,65.2,24,7.04,39.6,1,0,92,93,1945.6395,4.67,93,5.7,1.1
0,75946,65,238,7.35,39,1,0,93,93,198.455216,5.83,93,5.7,1.8
0,751652,65.1,237,7.84,38.4,1,0,91,91,145.58861,5.73,91,5.8,1.9
0,751857,65.3,237,7.93,37.8,1,0,91,9,986.7958173,5.97,9,5.8,2.1
0,751884,65.3,244,7.73,37.1,1,0,93,91,96.8674827,5.84,91,5.9,2.3
0,752263,65.4,247,6.71,36.4,1,0,9,85,925.582546,5.82,85,5.9,1.7
0,1572466,63.1,245,0.01,48.8,14,0,55,48,83.1148117,7.56,48,3.9,0.5
0,1431776,62.7,253,5.68,47.7,14,0,67,68,81.265673,8.1,68,3.9,0.5
0,889216,74.5,149,2.87,5.2,3,0,97,97,2242.711912,8.72,97,2.1,0.3
0,8657785,74.3,15,3.11,49.3,4,0,97,97,2136.77395,9.15,97,2.2,0.4
0,855646,74.1,151,3.11,48.4,4,0,97,97,2178.38325,9.78,97,2.2,0.4
0,83516,73.9,153,3.1,47.6,4,0,97,97,212.584798,8.57,97,2.2,0.4
0,8194778,73.6,156,3.1,46.8,4,0,97,97,1932.85829,8.45,97,2.3,0.4
0,83521,73.4,157,3.08,45.9,4,0,97,97,1815.489496,8.84,97,2.3,0.5
0,7872658,73.2,159,3.14,45.1,4,0,93,92,1751.595857,8.4,93,2.3,0.6
0,777972,73,16,3.16,44.3,5,0,94,93,1592.572182,7.89,94,2.4,0.7
0,754146,72.8,161,3.23,43.5,5,0,94,94,1437.628785,7.63,95,2.4,0.8
0,737343,72.5,163,3.23,42.8,5,0,98,97,1311.741714,7.81,98,2.5,0.9
0,724153,72.2,165,3.02,42,5,0,94,93,1217.657961,7.89,94,2.6,1.2
0,733821,71.9,166,3.04,41.2,6,0,92,91,1157.3427,8.29,92,2.6,1.4
0,6863157,71.6,169,3.09,4.4,6,0,95,94,1132.8721,7.28,95,2.7,1.5
0,669361,71.3,171,2.74,39.6,6,0,99,95,113.4546,6.88,96,2.7,1.6
0,6524283,71,174,2.61,38.8,6,0,88,93,188.783165,6.63,94,2.8,1.7
0,1293859294,68,184,3.07,18.1,957,79563,84,79,1573.11889,4.69,85,26.8,0.2
0,127856227,67.6,187,3.11,17.5,1000,13822,82,7,1452.195373,4.53,83,26.8,0.2
0,126365852,67.3,19,3.1,17,1100,18668,79,73,1446.98541,4.39,82,26.9,0.2
0,124723629,66.8,193,3,16.4,1100,33634,79,44,1461.671957,4.33,82,26.9,0.2
0,12398691,66.4,196,2.77,15.9,1200,31458,76,38,1345.77153,4.28,79,27,0.2
0,121427132,66,2,2.5,15.4,1300,56188,73,37,19.317765,4.38,74,27,0.2
0,119714696,65.5,23,1.93,14.9,1300,44258,69,29,991.484634,4.34,7,27,0.3
0,1179681239,65.2,26,1.59,14.4,1400,41144,67,6,118.166373,4.23,64,27.1,0.3
0,1161977719,64.8,28,1.37,13.9,1500,64185,66,6,792.259698,4.25,65,27.1,0.3
0,1144118674,64.4,211,1.27,13.5,1500,36711,65,8,77.819,4.28,65,27.2,0.3
0,1126135777,64,214,1.2,13,1600,55443,58,6,621.3183767,4.22,63,27.2,0.3
0,255131116,68.9,179,0.09,26.5,119,12943,8,78,3491.595887,2.85,78,1.4,0.3
0,25232263,68.7,181,0.09,25.6,124,8419,86,85,362.663981,2.93,85,1.5,0.3
0,248883232,68.5,183,0.08,24.7,129,15489,84,83,3687.953996,2.9,83,1.5,0.3
0,24577511,68.3,185,0.08,23.8,134,21893,81,81,3634.27685,2.71,81,1.6,0.3
0,242524123,68.1,187,0.08,22.9,138,18869,82,83,3113.48635,2.74,81,1.6,0.3
0,23934478,67.9,189,0.08,22.1,143,20818,85,82,2254.44566,2.83,78,1.7,0.3
0,236159276,67.7,189,0.07,21.3,149,15369,83,82,216.52766,2.81,77,1.7,0.2
0,232989141,67.5,19,0.06,2.5,154,19456,77,76,1855.93915,3.1,73,1.8,0.2
0,22983822,67.3,191,0.06,19.7,159,20422,78,66,1586.254,2.91,72,1.8,0.1
0,22671273,67.2,19,0.06,19,163,15853,79,65,126.928834,2.79,72,1.9,0.1
0,223614649,65.3,213,0.06,18.2,174,29171,79,64,1148.56996,2.37,71,1.9,0.1
0,22545214,66.9,189,0.05,17.5,173,24457,8,64,164.59447,2.53,71,1.9,0.1
0,2175859,66.7,189,0.05,16.7,177,14492,8,63,899.5556857,2.27,7,11,0.1
0,2145652,66.5,188,0.06,16,182,3825,77,62,747.9817455,2.23,76,11,0.1
0,21154429,66.3,188,0.06,15.4,187,3344,72,65,78.92744,1.98,75,11,0.1
0,3568,67.9,199,0.01,58.5,32,1317,67,62,673.74737,5.54,64,5.3,0.1
0,33883145,69.5,17,0.01,57.8,32,669,7,66,6925.22446,5.92,68,5.3,0.1
0,32776571,76,147,0.01,57.2,32,15,7,61,6651.12242,5.26,69,5.3,0.1
0,3172753,77,144,0.17,56.5,32,15,8,77,5854.614497,3.32,79,5.3,0.1
0,376271,76,145,0.19,55.8,32,492,74,72,452.74948,3.82,74,5.3,0.1
0,29894652,74,148,0.2,55.2,32,30328,78,75,3735.144836,4.65,78,5.4,0.1
0,29111417,69.3,167,0.17,54.5,32,5494,71,66,4521.3247,3.93,69,5.4,0.1
0,2839433,65.9,227,0.14,53.8,31,230,74,56,3129.224922,3.69,57,5.4,0.1
0,27697912,64.7,249,0.03,53.2,31,474,63,59,2351.812429,3,59,5.4,0.1
0,278426,66.8,29,0.18,52.5,31,908,69,65,1849.63911,4.13,65,5.4,0.1
0,2631669,67.2,21,0.32,51.9,30,9081,69,62,1391.816923,5.61,74,5.4,0.1
1,4617225,81.2,66,10.75,62.1,0,33,96,95,5553.32623,7.78,96,0.3,0.1
1,4598294,81,67,10.49,61.3,0,51,96,95,5234.76736,8.1,96,0.3,0.1
1,4586897,85,69,11.49,6.5,0,107,95,95,49231.36254,8.32,95,0.3,0.1
1,4576794,84,7,11.72,59.7,0,285,95,95,52567.52568,8.15,95,0.3,0.1
1,456155,86,68,11.88,58.9,0,443,94,46,48538.58776,8.76,94,0.3,0.1
0,82157,82.2,6,2.62,64.6,1,6,95,97,37582.84624,7.81,95,1.2,0.1
0,8595,82.1,61,2.69,64.2,1,50,96,97,36393.66932,7.89,96,1.2,0.1
0,7915,81.8,6,2.78,63.8,1,211,94,97,32569.59683,7.73,94,1.2,0.1
0,77658,81.8,61,2.67,63.4,1,70,94,98,33657.15727,7.39,94,1.2,0.1
0,76236,81.7,61,2.63,63,1,23,95,97,3661.994,7.36,95,1.2,0.1
0,74856,81.5,63,2.55,62.6,1,5,96,98,27795.87671,7.46,96,1.2,0.1
0,7388,81,65,2.47,62.1,1,931,94,99,29657.4421,7.33,94,1.1,0.1
0,7181,84,68,2.33,61.6,1,539,95,99,258.637,7.37,95,1.1,0.1
0,7537,84,68,2.23,61.1,1,9,94,96,2195.1769,7.38,95,1.1,0.1
0,6931,80,71,2.41,6.6,1,2,95,96,2611.17931,7.44,93,1.1,0.1
0,689,81,69,2.23,6.1,1,116,95,99,19888.172,7.35,95,1.1,0.1
0,66897,79.7,71,2.32,59.6,1,124,93,98,18946.99942,7.44,93,1.1,0.1
0,657,79.3,74,2.47,59.2,1,2,91,98,18431.15696,7.49,9,1.1,0.1
0,6439,79.3,74,2.53,58.7,1,19,93,96,236.19646,7.61,92,1.1,0.1
0,6289,78.9,76,2.53,58.3,1,36,93,98,2152.1432,7.13,93,1.1,0.1
1,678914,82.5,57,7.56,63.1,2,0,95,95,35396.66517,9.25,95,0.6,0.1
1,6233948,82.3,58,7.35,62.6,2,0,96,96,3537.27441,9.22,96,0.5,0.1
1,59539717,82,6,7.49,62.1,2,376,96,96,34814.12436,9.28,97,0.5,0.1
1,59379449,82,6,6.98,61.5,2,5189,96,96,38334.68477,9.27,96,0.5,0.1
1,59277417,81.8,6,6.95,61,2,372,96,96,35849.37364,9.42,96,0.5,0.1
1,5995365,81.6,61,7.25,6.5,2,351,96,96,36976.84512,9.41,96,0.5,0.1
1,58826731,81.5,61,7.96,59.9,2,1617,96,96,464.18465,8.89,96,0.5,0.1
1,5843831,81.3,63,8.37,59.4,2,321,97,97,37698.78573,8.48,97,0.5,0.1
1,58143979,81.2,65,8.44,58.8,2,439,97,96,3341.7482,8.82,96,0.5,0.1
1,57969484,88,66,8.65,58.2,2,135,97,96,31959.26215,8.71,95,0.5,0.1
1,57685327,89,66,8.98,57.6,2,599,97,96,31174.56118,8.49,94,0.5,0.1
1,5731323,79.9,72,9.3,57,2,10982,97,95,27387.2258,8.17,96,0.5,0.1
1,57597,80,72,9.25,56.4,2,9385,96,95,22196.5736,8.23,93,0.5,0.1
1,569741,79.8,75,9.69,55.7,2,0,96,95,24.819,8.11,93,0.5,0.1
1,5694218,79.4,77,9.78,55,3,1457,97,94,251.2426,7.91,87,0.5,0.1
0,286287,75.8,133,3.83,53.5,1,0,93,92,4855.743789,5.36,92,1.8,0.5
0,285187,75.6,136,3.79,52.7,1,0,86,93,56.144952,5.91,93,1.8,0.6
0,284992,75.3,138,3.65,52,1,0,96,96,521.33363,5.66,96,1.8,0.5
0,2829493,75.2,139,3.58,51.2,1,1,93,92,513.549487,5.21,92,1.8,0.6
0,281721,75,138,3.55,5.5,1,0,94,94,4682.728424,5.3,94,1.8,0.5
0,28482,74.7,142,3.33,49.7,1,0,9,9,4293.383274,5.16,9,1.9,0.6
0,279122,74.5,145,3.51,48.9,1,2,91,92,492.492378,5.4,91,1.9,0.4
0,2775467,74.2,148,3.64,48.1,1,0,94,92,462.517913,4.87,92,1.9,0.9
0,276279,74,15,3.63,47.2,1,0,99,97,4313.1682,4.22,95,1.9,1.5
0,2744673,73.5,161,3.59,46.3,1,0,99,99,482.24762,4.7,99,1.9,1.9
0,2728777,73.3,165,3.67,45.4,1,0,97,98,3719.97351,4.8,98,1.9,2.3
0,2712511,73.1,166,3.48,44.5,1,0,99,36,3465.221998,4.56,96,1.9,2.3
0,88936,74,113,0.41,64.8,4,20,98,98,466.94775,7.45,98,3.9,0.1
0,8413464,73.9,114,0.4,64,4,120,98,98,3992.86717,7.23,98,3.9,0.1
0,7992573,73.7,115,0.41,63.2,4,3,98,98,387.753211,8,98,3.9,0.1
0,7574943,73.6,116,0.43,62.4,4,0,98,98,387.324145,8.39,98,3.8,0.1
0,718239,73.4,117,0.51,61.7,4,0,98,98,3679.19275,8.42,98,3.8,0.1
0,6821116,73.3,118,0.59,6.9,4,0,98,98,3492.1396,9.54,98,3.8,0.1
0,6489822,73.1,119,0.61,6.1,4,2,98,97,3385.69665,8.78,97,3.8,0.1
0,6193191,73,12,0.6,59.3,4,41,98,98,2762.86354,8.35,98,3.8,0.1
0,5934232,72.8,121,0.59,58.6,4,1,98,98,2537.349,8.8,98,3.9,0.1
0,5714111,72.4,127,0.55,57.8,4,28,95,95,223.83787,8.88,95,3.9,0.1
0,5535595,72.5,125,0.54,57,4,21,95,95,261.456882,9.5,95,3.9,0.1
0,5396774,72.3,127,0.54,56.3,4,76,97,97,1889.213962,9.15,97,3.9,0.1
0,5287488,72.1,129,0.54,55.5,4,19,95,95,1812.288374,9.68,95,3.9,0.1
0,5193482,71.9,131,0.55,54.8,4,61,97,97,1728.2659,9.9,99,4,0.1
0,51313,71.7,133,0.49,54,4,32,94,93,1657.889256,9.65,91,4,0.1
0,17289224,69.9,22,6.29,52.3,5,321,95,95,1286.56511,4.36,95,2.4,0.1
0,1735275,69.5,28,6.48,51.4,5,73,98,99,1389.8561,4.3,98,2.4,0.1
0,16791425,69.1,214,6.82,5.6,6,55,98,95,12387.18982,4.32,99,2.4,0.1
0,165566,68.5,224,6.63,49.9,7,127,99,99,11634.42422,4.6,99,2.3,0.1
0,16321581,67.8,236,6.83,49.2,7,4,98,99,97.649972,4.42,99,2.3,0.1
0,169271,67.8,235,6.64,48.5,7,0,99,99,7165.2775,4.13,98,2.3,0.1
0,15674,66.6,258,7.6,47.9,8,20,99,99,8513.564645,3.65,99,2.4,0.1
0,15484192,65.3,288,7.44,47.3,8,13,94,94,6771.414797,3.19,93,2.4,0.1
0,153884,65,295,7.08,46.8,8,109,99,99,5291.57565,3.73,99,2.4,0.1
0,1514729,64.6,294,6.94,46.3,8,16118,99,94,3771.278957,4.7,98,2.4,0.1
0,1512985,64.7,287,6.55,45.8,8,2204,99,99,2874.288291,3.95,82,2.5,0.1
0,149918,64.4,282,6.58,45.3,8,24,99,99,268.123657,3.7,99,2.5,0.1
0,14858948,64.7,276,5.99,44.8,8,18,95,95,1658.31146,3.61,95,2.6,0.1
0,14858335,64.4,284,5.75,44.4,8,94,95,95,149.926751,3.47,95,2.6,0.1
0,14883626,63.9,292,6,43.9,9,245,96,99,1229.958,4.16,97,2.7,0.1
0,462425,62.9,255,0.01,21.3,56,354,93,92,1335.6458,5.72,92,7.8,2.9
0,44826849,62.6,258,1.84,2.7,58,190,94,93,1229.114798,5.57,87,7.9,3
0,43646629,62.1,263,1.81,2.1,59,0,94,94,1155.2582,5.49,94,8,3
0,42486839,61.2,278,1.8,19.5,60,2395,97,96,987.4453967,5.23,96,8.1,3.4
0,4135152,63,294,1.73,18.9,61,95,9,9,967.34773,3.97,9,8.2,4.3
0,423724,59.1,317,1.86,18.4,62,1218,89,88,92.816252,4.17,88,8.2,5
0,39148416,57.9,339,1.71,17.9,64,1282,88,88,916.8992515,3.9,88,8.3,6.4
0,388599,56.8,356,1.97,17.3,66,1516,76,81,839.181117,4.8,81,8.4,9.1
0,37525,55.3,388,1.76,16.9,68,1847,77,8,697.66385,4.24,8,8.5,10.3
0,3648288,54.1,412,1.82,16.4,70,153,7,76,519.7999346,4.36,76,8.6,11.6
0,3574931,53,432,1.43,15.9,72,20,73,73,458.8843551,4.29,73,8.7,13.2
0,3413852,52.4,437,1.49,15.5,74,65,75,73,436.6875357,4.45,73,8.8,14.5
0,332149,52.1,437,1.66,15.1,76,766,83,84,395.8493511,4.54,84,8.9,15.7
0,11458,66.1,2,0.01,77.1,0,0,79,75,1684.54274,1.21,75,0.1,0.1
0,18535,65.8,22,0.01,76.7,0,0,91,95,1724.361737,1.15,95,0.1,0.1
0,16613,65.7,24,0.01,76.2,0,0,92,94,1763.815497,1.37,94,0.1,0.1
0,14656,65.5,26,0.53,75.7,0,0,95,95,1692.613277,1.42,99,0.1,0.1
0,12652,65.3,27,0.48,75.2,0,0,95,91,1493.1651,1.52,91,0.1,0.1
0,1568,65.2,28,0.54,74.6,0,0,84,86,1297.285141,12.24,86,0.1,0.1
0,9844,65.1,21,0.46,74.1,0,0,74,83,1413.3234,12.23,82,0.2,0.1
0,96311,65,211,0.68,73.4,0,0,93,96,1357.632211,13.66,94,0.2,0.1
0,9426,65,212,0.76,72.8,0,0,86,88,1151.555618,1.93,86,0.2,0.1
0,92325,64.9,213,0.6,72.1,0,0,74,5,1214.556667,1.6,79,0.2,0.1
0,9542,64.8,214,0.48,71.4,0,0,61,67,113.6286,1.39,62,0.2,0.1
0,88895,64.7,215,0.5,7.6,0,0,79,73,115.3865,9.98,7,0.2,0.1
0,87343,64.6,217,0.49,69.7,0,0,96,79,826.58554,9.1,77,0.2,0.1
0,85858,64.3,219,0.6,68.8,0,0,88,85,734.9492461,9,85,0.2,0.1
0,8446,64.1,222,0.46,67.9,0,0,9,9,796.7937634,8.12,9,0.2,0.1
1,1993782,74.4,156,0.01,6.7,0,36,92,92,15725.1374,5.88,92,2.2,0.1
1,212647,74.1,161,10.37,6.2,0,0,94,94,1532.22924,5.67,94,2.2,0.1
1,234319,73.8,163,10.21,59.8,0,3,91,9,13822.8559,5.91,91,2.2,0.1
1,25979,73.6,169,10.14,59.4,0,1,92,89,1372.68947,6.1,92,2.2,0.1
1,297555,72.8,18,9.8,58.9,0,0,92,91,11326.21947,6.55,92,2.2,0.1
1,2141669,72.6,184,9.85,58.5,0,0,94,92,12219.37379,6.84,94,2.3,0.1
1,2177322,71.9,199,11.84,58.1,0,3,94,93,16348.53121,6.63,94,2.3,0.1
1,22325,78,221,12.12,57.7,0,0,94,91,1444.1589,7.1,94,2.4,0.1
1,2218357,75,229,10.4,57.4,0,7,96,94,9667.9757,6.8,96,2.4,0.1
1,2238799,76,216,9.92,57,0,2,99,99,7558.7426,6.37,99,2.5,0.1
1,2263122,71,26,8.81,56.6,0,0,99,98,6351.8125,6.51,99,2.5,0.1
1,2287955,78,29,8.24,56.3,0,0,98,98,5134.95694,6.15,98,2.6,0.1
1,231173,73,219,7.44,56,0,0,98,98,4132.34927,6.29,97,2.7,0.1
1,233717,69.9,228,6.68,55.7,0,1,97,96,3572.8513,6.17,97,2.8,0.1
1,236755,71,218,7.13,55.4,0,0,96,95,3352.731296,6,96,2.8,0.1
0,563279,74.8,99,1.32,65.4,1,112,75,81,8161.4614,6.39,81,4.8,0.1
0,527612,74.9,97,1.29,64.9,1,1761,75,81,846.285153,6.63,81,4.8,0.1
0,491644,75,93,1.53,64.4,1,9,75,81,8787.94668,6.99,81,4.8,0.1
0,4588368,75,93,1.57,64,1,9,75,81,8734.9653,7.12,81,4.7,0.1
0,4337141,74.9,94,1.58,63.5,1,12,75,81,8763.826274,7.19,81,4.7,0.1
0,4183156,74.7,95,1.62,63,1,22,75,81,84.268878,7.42,81,4.7,0.1
0,411147,74.5,98,1.67,62.5,1,24,75,81,712.775759,8.7,81,4.7,0.1
0,486466,74.4,98,1.72,61.9,1,373,75,8,614.271115,8.9,8,4.7,0.1
0,45735,74.1,1,1.82,61.4,1,956,75,78,5372.65899,8.83,78,4.7,0.1
0,3986852,73.9,11,1.94,6.8,1,618,74,77,5339.441291,8.42,77,4.7,0.1
0,3863267,73.7,13,2.1,6.2,1,213,74,75,5424.22356,8.91,75,4.7,0.1
0,371464,73.5,15,2.19,59.7,1,526,74,74,5425.6697,9.3,74,4.8,0.1
0,3522837,73.2,17,1.98,59.1,1,36,77,77,5436.595223,1.5,77,4.8,0.1
0,3359859,73,11,2.19,58.6,1,8,8,8,5253.122599,1.9,8,4.9,0.1
0,3235366,72.7,112,2.26,57.9,1,5,83,83,5334.93329,1.86,83,4.9,0.1
0,2145785,52.1,522,0.01,32,4,0,9,93,1174.839214,1.62,93,5.8,9.4
0,2117361,52.1,518,0.01,31.4,4,516,9,93,1196.1335,11.7,93,6.1,9.6
0,289928,52.2,513,0.01,3.8,4,179,93,95,1281.516,11.14,95,6.4,9
0,264166,52.3,52,2.39,3.2,4,172,95,96,1352.38433,11.79,96,6.8,10.5
0,24551,51.1,527,2.71,29.7,4,2488,92,93,1173.26212,1.87,93,7.2,13.4
0,21929,49.4,566,2.75,29.2,4,0,89,91,923.136931,9.8,91,7.6,18.2
0,199993,47.8,592,2.75,28.8,5,0,86,88,934.428563,8.85,88,8,27.3
0,1982287,46.2,633,2.69,28.3,4,2,87,9,918.432717,8.47,88,8.4,30
0,1965662,45.3,654,2.61,27.9,5,1,88,91,915.775754,7.12,89,8.8,34.1
0,1949543,44.5,675,2.67,27.4,5,0,88,87,862.9463118,6.3,89,9.3,34.8
0,1933728,44.8,666,1.8,26.9,5,31,89,6,781.5145936,6.96,9,9.7,34.6
0,191897,45.5,648,1.99,26.4,5,1,9,17,63.636279,7.13,9,1.2,33.8
0,439737,58.1,329,0.01,26.7,8,34,49,5,458.4651734,1.4,5,6.7,0.9
0,4286291,61.1,258,0.01,26.1,9,0,75,76,454.1222236,9.25,76,6.8,1.1
0,4181563,67,261,0.01,25.6,9,43,8,8,415.361958,1.19,8,7,1.2
0,47167,62,266,3.72,25,9,279,77,77,379.689583,11.23,77,7.2,1.5
0,3948125,59.7,272,3.64,24.5,9,2200,71,47,327.42597,11.87,7,7.4,1.8
0,3811528,59.2,277,3.75,24,10,6,84,64,33.667491,14.39,81,7.6,2.1
0,3662993,58.6,281,3.88,23.4,10,1,79,64,232.61732,11.83,75,7.7,2.4
1,2932367,73.4,169,15.19,61.9,0,11,93,94,16554.97139,6.55,93,2.6,0.1
1,2957689,73,178,15.04,61.4,0,35,93,93,15712.82376,6.59,93,2.7,0.1
1,2987773,73,176,15.14,6.9,0,0,93,93,14341.836,6.67,93,2.7,0.1
1,328115,72.8,18,12.66,6.5,0,7,92,95,14357.73679,6.86,92,2.7,0.1
1,397282,72.4,188,12.9,6,0,2,95,94,11984.86857,7.9,95,2.8,0.1
1,3162916,72.2,192,12.4,59.7,0,0,98,95,11837.3913,7.53,98,2.8,0.1
1,3198231,71.1,224,13.3,59.3,0,1,96,96,14961.56818,6.61,96,2.9,0.1
1,3231294,72,24,13.4,59,0,0,95,96,12297.91535,6.22,95,2.9,0.1
1,326999,76,229,12.7,58.7,0,1,94,95,924.642548,6.2,94,3,0.1
1,3322528,78,222,12.3,58.4,0,1,93,95,7863.1629,5.83,94,3,0.1
1,337775,71.6,24,12.1,58.1,0,1,9,94,676.966998,5.67,94,3.1,0.1
1,3415213,71.6,22,11.29,57.8,0,1,91,95,555.535669,6.46,94,3.2,0.1
1,344367,71.4,22,11,57.5,0,103,97,94,4146.987928,6.4,95,3.3,0.1
1,347818,71.2,21,10.2,57.2,0,7,97,95,353.147337,6.26,95,3.3,0.1
1,3499536,71.6,2,9.87,56.9,0,19,92,98,3297.35471,6.46,94,3.4,0.1
1,556319,81.7,65,11.12,6.9,0,0,99,94,119172.7418,6.94,99,1,0.1
1,54336,81.4,68,11.02,6.5,0,0,99,94,113751.85,7.1,99,0.9,0.1
1,53946,81.1,7,11.34,6.1,0,2,99,94,16749.136,7.18,99,0.9,0.1
1,518347,88,72,11.5,59.6,0,6,96,95,115761.577,7.34,99,0.9,0.1
1,56953,86,73,11.36,59.2,0,0,96,94,14965.361,7.68,99,0.9,0.1
1,497783,83,76,11.42,58.8,0,0,96,95,13198.6693,8.11,99,0.9,0.1
1,48865,80,8,11.53,58.4,0,1,96,94,114293.8433,7.34,99,0.9,0.1
1,479993,79.7,82,11.75,57.9,0,0,96,87,1618.4928,6.8,99,0.9,0.1
1,472637,79.4,85,11.98,57.5,0,8,99,95,89739.7117,7.75,99,0.9,0.1
1,465158,78.8,9,11.84,57,0,0,99,95,8289.69641,7.95,99,1,0.1
1,45895,78.7,92,12.42,56.4,0,0,99,94,75716.3518,8.2,99,1,0.1
1,45163,78.6,92,12.61,55.8,0,1,99,95,65445.8853,7.67,98,1,0.1
1,446175,78.3,95,12.91,55.2,0,0,99,95,5293.64115,8.27,99,1,0.1
1,441525,78,96,12.89,54.6,0,0,99,86,48179.4285,7.4,99,1,0.1
1,4363,77.8,98,13.14,54,0,0,99,77,48735.99549,7.48,99,1,0.1
0,2358981,65.1,225,0.01,2,29,3,73,73,452.4631926,3.4,73,7.2,0.3
0,22961146,64.7,23,0.87,19.5,29,6,73,74,461.723722,4.15,74,7.3,0.4
0,22346573,64.3,235,0.87,19,30,2,71,7,443.9611,3.46,7,7.4,0.4
0,21743949,63.8,241,0.97,18.5,31,0,73,73,454.963464,4.24,73,7.5,0.4
0,2115164,63.3,248,1.03,18,32,1,7,7,412.739341,4.86,7,7.6,0.5
0,2569121,62.8,254,0.91,17.6,33,0,76,77,415.6893226,4.7,77,7.7,0.5
0,19996469,62.3,259,0.68,17.1,34,3,77,77,47.733254,4.5,77,7.8,0.5
0,19433523,61.9,261,0.71,16.7,35,0,83,84,377.8482928,4.98,84,7.9,0.6
0,1888268,61.4,263,0.68,16.3,36,2,83,82,292.157443,5.11,85,8,0.6
0,18336724,69,265,0.72,15.8,37,0,8,81,274.819723,5.3,85,8.1,0.6
